95 130
45 46 38
44 45 37
43 44 36
43 44 36
44 45 37
44 45 37
42 43 35
42 43 35
41 42 34
40 41 33
39 40 32
39 40 32
38 39 31
37 38 30
35 36 28
36 37 29
37 38 30
37 38 30
37 38 30
37 38 30
36 37 29
35 36 28
36 37 29
35 36 28
33 34 26
32 33 25
30 31 23
30 31 23
30 31 23
30 31 23
30 31 23
30 31 23
112 112 112
115 115 115
119 119 119
121 121 121
119 119 119
115 115 115
111 111 111
109 109 109
109 109 109
109 109 109
108 108 108
107 107 107
106 106 106
105 105 105
104 104 104
104 104 104
93 93 91
100 100 98
101 101 99
98 98 96
102 102 100
103 103 101
83 83 81
57 57 55
8 8 6
61 61 59
103 103 101
105 105 103
95 95 93
99 99 97
99 99 97
92 92 90
97 97 95
97 97 95
97 97 95
98 98 96
98 98 96
98 98 96
98 98 96
98 98 96
94 94 92
97 97 95
94 94 92
101 101 99
95 95 93
40 40 38
29 29 27
99 99 97
94 94 94
94 94 94
93 93 93
92 92 92
92 92 92
93 93 93
94 94 94
94 94 94
98 98 98
99 99 99
99 99 99
99 99 99
99 99 99
98 98 98
97 97 97
96 96 96
91 91 89
92 92 90
93 93 91
93 93 91
91 91 89
87 87 85
84 84 82
81 81 79
81 81 79
81 81 79
80 80 78
79 79 77
76 76 74
74 74 72
71 71 69
70 70 68
71 72 67
39 40 35
22 23 18
72 73 68
65 66 61
63 64 59
66 67 62
60 61 56
61 62 57
58 59 54
56 57 52
54 55 50
54 55 50
52 53 48
49 50 45
47 48 43
47 48 40
46 47 39
45 46 38
44 45 37
43 44 36
42 43 35
41 42 34
41 42 34
38 39 31
38 39 31
38 39 31
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
37 38 30
37 38 30
37 38 30
36 37 29
36 37 29
35 36 28
35 36 28
35 36 28
33 34 26
32 33 25
31 32 24
29 30 22
28 29 21
27 28 20
27 28 20
27 28 20
27 28 20
27 28 20
117 117 117
118 118 118
119 119 119
118 118 118
116 116 116
113 113 113
112 112 112
111 111 111
109 109 109
109 109 109
108 108 108
107 107 107
106 106 106
106 106 106
105 105 105
104 104 104
101 101 99
111 111 109
104 104 102
90 90 88
97 97 95
102 102 100
57 57 55
0 0 0
69 69 67
94 94 92
110 110 108
102 102 100
93 93 91
97 97 95
99 99 97
94 94 92
97 97 95
97 97 95
97 97 95
97 97 95
98 98 96
98 98 96
98 98 96
98 98 96
98 98 96
100 100 98
95 95 93
90 90 88
78 78 76
15 15 13
82 82 80
98 98 96
94 94 94
93 93 93
92 92 92
92 92 92
92 92 92
92 92 92
93 93 93
94 94 94
96 96 96
96 96 96
97 97 97
97 97 97
96 96 96
95 95 95
94 94 94
94 94 94
91 91 89
92 92 90
93 93 91
92 92 90
90 90 88
87 87 85
83 83 81
81 81 79
80 80 78
80 80 78
79 79 77
78 78 76
76 76 74
73 73 71
71 71 69
69 69 67
71 72 67
38 39 34
22 23 18
72 73 68
65 66 61
63 64 59
66 67 62
60 61 56
61 62 57
58 59 54
55 56 51
54 55 50
53 54 49
51 52 47
48 49 44
45 46 41
47 48 40
46 47 39
45 46 38
44 45 37
43 44 36
42 43 35
41 42 34
40 41 33
38 39 31
38 39 31
38 39 31
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
37 38 30
36 37 29
36 37 29
36 37 29
35 36 28
35 36 28
35 36 28
35 36 28
33 34 26
32 33 25
30 31 23
28 29 21
27 28 20
27 28 20
27 28 20
27 28 20
28 29 21
28 29 21
124 124 124
125 125 125
124 124 124
121 121 121
117 117 117
114 114 114
115 115 115
116 116 116
110 110 110
110 110 110
109 109 109
108 108 108
108 108 108
107 107 107
106 106 106
106 106 106
114 114 112
84 84 82
97 97 95
125 125 123
79 79 77
2 2 0
18 18 16
100 100 98
101 101 99
102 102 100
99 99 97
94 94 92
94 94 92
99 99 97
101 101 99
100 100 98
97 97 95
97 97 95
97 97 95
97 97 95
97 97 95
97 97 95
97 97 95
97 97 95
96 96 94
99 99 97
85 85 83
95 95 93
20 20 18
45 45 43
91 91 89
96 96 94
92 92 90
92 92 90
91 91 89
90 90 88
90 90 88
91 91 89
92 92 90
92 92 90
93 93 91
93 93 91
93 93 91
94 94 92
93 93 91
92 92 90
91 91 89
90 90 88
90 90 88
91 91 89
91 91 89
90 90 88
88 88 86
85 85 83
82 82 80
80 80 78
79 79 77
78 78 76
78 78 76
76 76 74
74 74 72
72 72 70
70 70 68
68 68 66
70 71 66
38 39 34
21 22 17
71 72 67
63 64 59
62 63 58
65 66 61
60 61 56
61 62 57
59 60 55
55 56 51
53 54 49
51 52 47
49 50 45
46 47 42
43 44 39
46 47 39
46 47 39
45 46 38
44 45 37
43 44 36
41 42 34
41 42 34
40 41 33
38 39 31
38 39 31
38 39 31
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
36 37 29
36 37 29
35 36 28
35 36 28
35 36 28
34 35 27
34 35 27
34 35 27
32 33 25
31 32 24
29 30 22
28 29 21
27 28 20
26 27 19
26 27 19
26 27 19
27 28 20
27 28 20
122 122 122
125 125 125
126 126 126
124 124 124
118 118 118
114 114 114
114 114 114
115 115 115
111 111 111
110 110 110
110 110 110
110 110 110
109 109 109
108 108 108
108 108 108
108 108 108
87 87 85
127 127 125
117 117 115
52 52 50
26 26 24
68 68 66
105 105 103
104 104 102
101 101 99
94 94 92
91 91 89
97 97 95
102 102 100
101 101 99
99 99 97
98 98 96
97 97 95
96 96 94
96 96 94
96 96 94
96 96 94
95 95 93
95 95 93
95 95 93
101 101 99
83 83 81
98 98 96
70 70 68
7 7 5
94 94 92
73 73 71
92 92 90
91 91 89
90 90 88
89 89 87
89 89 87
89 89 87
89 89 87
90 90 88
91 91 89
90 90 88
91 91 89
91 91 89
92 92 90
91 91 89
90 90 88
89 89 87
88 88 86
89 89 87
89 89 87
88 88 86
87 87 85
85 85 83
82 82 80
80 80 78
78 78 76
76 76 74
76 76 74
76 76 74
75 75 73
73 73 71
71 71 69
68 68 66
67 67 65
70 71 66
37 38 33
20 21 16
69 70 65
62 63 58
61 62 57
65 66 61
59 60 55
62 63 58
59 60 55
55 56 51
52 53 48
50 51 46
48 49 44
44 45 40
41 42 37
46 47 39
45 46 38
45 46 38
43 44 36
42 43 35
41 42 34
40 41 33
40 41 33
38 39 31
38 39 31
38 39 31
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
35 36 28
35 36 28
35 36 28
34 35 27
34 35 27
33 34 26
33 34 26
33 34 26
31 32 24
30 31 23
29 30 22
27 28 20
26 27 19
25 26 18
25 26 18
25 26 18
25 26 18
25 26 18
108 108 108
116 116 116
124 124 124
125 125 125
121 121 121
115 115 115
112 112 112
111 111 111
111 111 111
111 111 111
111 111 111
111 111 111
111 111 111
110 110 110
110 110 110
110 110 110
120 120 118
108 108 106
90 90 88
81 81 79
89 89 87
103 103 101
106 106 104
99 99 97
105 105 103
100 100 98
100 100 98
106 106 104
106 106 104
99 99 97
93 93 91
94 94 92
96 96 94
96 96 94
96 96 94
95 95 93
95 95 93
94 94 92
94 94 92
94 94 92
104 104 102
77 77 75
104 104 102
15 15 13
62 62 60
95 95 93
88 88 86
89 89 87
89 89 87
88 88 86
87 87 85
87 87 85
87 87 85
87 87 85
88 88 86
89 89 87
89 89 87
90 90 88
90 90 88
90 90 88
90 90 88
89 89 87
88 88 86
87 87 85
86 86 84
86 86 84
85 85 83
83 83 81
81 81 79
79 79 77
77 77 75
76 76 74
74 74 72
74 74 72
73 73 71
73 73 71
71 71 69
69 69 67
67 67 65
66 66 64
70 71 66
37 38 33
18 19 14
67 68 63
60 61 56
60 61 56
64 65 60
59 60 55
62 63 58
59 60 55
55 56 51
52 53 48
50 51 46
48 49 44
44 45 40
41 42 37
45 46 38
45 46 38
44 45 37
43 44 36
42 43 35
40 41 33
40 41 33
39 40 32
38 39 31
38 39 31
38 39 31
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
34 35 27
34 35 27
34 35 27
33 34 26
33 34 26
32 33 25
32 33 25
32 33 25
30 31 23
29 30 22
28 29 21
26 27 19
25 26 18
24 25 17
24 25 17
24 25 17
25 26 18
25 26 18
88 88 88
100 100 100
116 116 116
124 124 124
124 124 124
119 119 119
117 117 117
117 117 117
112 112 112
112 112 112
112 112 112
112 112 112
112 112 112
112 112 112
112 112 112
112 112 112
105 105 103
113 113 111
118 118 116
114 114 112
108 108 106
105 105 103
101 101 99
97 97 95
103 103 101
101 101 99
101 101 99
102 102 100
99 99 97
95 95 93
96 96 94
100 100 98
96 96 94
96 96 94
95 95 93
94 94 92
94 94 92
93 93 91
92 92 90
92 92 90
87 87 85
100 100 98
54 54 52
14 14 12
85 85 83
83 83 81
98 98 96
89 89 87
87 88 83
86 87 82
85 86 81
85 86 81
85 86 81
85 86 81
86 87 82
87 88 83
87 88 83
87 88 83
88 89 84
88 89 84
88 89 84
87 88 83
86 87 82
85 86 81
83 83 81
82 82 80
81 81 79
79 79 77
77 77 75
75 75 73
73 73 71
72 72 70
71 71 69
71 71 69
71 71 69
71 71 69
69 69 67
68 68 66
66 66 64
65 65 63
70 71 66
36 37 32
17 18 13
66 67 62
59 60 55
58 59 54
64 65 60
59 60 55
61 62 57
59 60 55
55 56 51
53 54 49
51 52 47
49 50 45
46 47 42
43 44 39
45 46 38
44 45 37
44 45 37
42 43 35
41 42 34
40 41 33
39 40 32
39 40 32
38 39 31
38 39 31
38 39 31
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
33 34 26
33 34 26
33 34 26
32 33 25
32 33 25
32 33 25
31 32 24
31 32 24
29 30 22
28 29 21
27 28 20
25 26 18
24 25 17
23 24 16
23 24 16
23 24 16
26 27 19
26 27 19
54 54 54
71 71 71
92 92 92
107 107 107
112 112 112
112 112 112
114 114 114
117 117 117
113 113 113
113 113 113
113 113 113
113 113 113
113 113 113
113 113 113
113 113 113
113 113 113
116 116 114
112 112 110
107 107 105
107 107 105
113 113 111
116 116 114
108 108 106
96 96 94
95 95 93
98 98 96
98 98 96
95 95 93
94 94 92
97 97 95
101 101 99
103 103 101
96 96 94
95 95 93
95 95 93
94 94 92
93 93 91
92 92 90
91 91 89
91 91 89
78 78 76
109 109 107
30 30 28
59 59 57
81 81 79
87 87 85
81 81 79
90 90 88
85 86 81
85 86 81
84 85 80
84 85 80
84 85 80
84 85 80
85 86 81
85 86 81
84 85 80
84 85 80
85 86 81
85 86 81
85 86 81
84 85 80
83 84 79
82 83 78
80 80 78
79 79 77
77 77 75
75 75 73
73 73 71
71 71 69
70 70 68
69 69 67
69 69 67
70 70 68
70 70 68
69 69 67
68 68 66
66 66 64
65 65 63
64 64 62
70 71 66
35 36 31
16 17 12
65 66 61
57 58 53
58 59 54
63 64 59
59 60 55
61 62 57
58 59 54
55 56 51
54 55 50
53 54 49
51 52 47
48 49 44
45 46 41
45 46 38
44 45 37
43 44 36
42 43 35
41 42 34
40 41 33
39 40 32
38 39 31
38 39 31
38 39 31
38 39 31
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
32 33 25
32 33 25
32 33 25
32 33 25
31 32 24
31 32 24
31 32 24
30 31 23
29 30 22
28 29 21
26 27 19
24 25 17
23 24 16
23 24 16
22 23 15
23 24 16
22 23 15
22 23 15
19 19 19
38 38 38
62 62 62
81 81 81
89 89 89
95 95 95
101 101 101
107 107 107
113 113 113
113 113 113
113 113 113
114 114 114
114 114 114
114 114 114
114 114 114
114 114 114
112 112 110
115 115 113
115 115 113
112 112 110
107 107 105
104 104 102
104 104 102
104 104 102
99 99 97
105 105 103
106 106 104
99 99 97
97 97 95
100 100 98
99 99 97
93 93 91
96 96 94
95 95 93
94 94 92
93 93 91
92 92 90
91 91 89
91 91 89
90 90 88
92 92 90
87 87 85
75 75 73
82 82 80
103 103 101
89 89 87
71 71 69
90 90 88
85 86 81
84 85 80
83 84 79
83 84 79
83 84 79
83 84 79
84 85 80
85 86 81
81 82 77
82 83 78
82 83 78
82 83 78
82 83 78
81 82 77
80 81 76
79 80 75
78 78 76
77 77 75
75 75 73
72 72 70
70 70 68
69 69 67
68 68 66
68 68 66
68 68 66
69 69 67
69 69 67
68 68 66
67 67 65
66 66 64
64 64 62
63 63 61
69 70 65
35 36 31
16 17 12
64 65 60
57 58 53
57 58 53
63 64 59
59 60 55
61 62 57
58 59 54
56 57 52
54 55 50
54 55 50
52 53 48
49 50 45
47 48 43
44 45 37
44 45 37
43 44 36
42 43 35
41 42 34
40 41 33
39 40 32
38 39 31
38 39 31
38 39 31
38 39 31
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
32 33 25
32 33 25
32 33 25
31 32 24
31 32 24
30 31 23
30 31 23
30 31 23
28 29 21
27 28 20
26 27 19
24 25 17
23 24 16
22 23 15
22 23 15
22 23 15
17 18 10
17 18 10
10 10 8
20 20 18
29 29 27
36 36 34
53 53 51
78 78 76
97 97 95
104 104 102
117 117 115
118 118 116
118 118 116
116 116 114
113 113 111
112 112 110
114 114 112
116 116 114
116 116 114
116 116 114
116 116 114
114 114 112
112 112 110
108 108 106
104 104 102
102 102 100
100 100 98
100 100 98
99 99 97
98 98 96
97 97 95
96 96 94
96 96 94
95 95 93
91 92 87
91 92 87
90 91 86
90 91 86
90 91 86
89 90 85
89 90 85
89 90 85
88 89 84
88 89 84
87 88 83
86 87 82
85 86 81
83 84 79
83 84 79
82 83 78
82 83 78
81 82 77
81 82 77
80 81 76
79 80 75
79 80 75
78 79 74
78 79 74
81 82 77
80 81 76
79 80 75
78 79 74
77 78 73
76 77 72
75 76 71
75 76 71
74 75 70
74 75 70
73 74 69
72 73 68
70 71 66
69 70 65
68 69 64
68 69 64
66 67 62
66 67 62
66 67 62
65 66 61
65 66 61
65 66 61
64 65 60
64 65 60
70 71 63
35 36 28
12 13 5
58 59 51
65 66 58
66 67 59
48 49 41
65 66 58
57 58 50
56 57 49
55 56 48
53 54 46
51 52 44
49 50 42
47 48 40
47 48 40
44 45 37
43 44 36
42 43 35
40 41 33
38 39 31
37 38 30
35 36 28
35 36 28
37 38 30
37 38 30
38 39 31
37 38 30
37 38 30
35 36 28
34 35 27
33 34 26
31 32 24
31 32 24
30 31 23
29 30 22
27 28 20
26 27 19
25 26 18
25 26 18
26 27 19
25 26 18
23 24 16
21 22 14
20 21 13
19 20 12
19 20 12
19 20 12
18 19 11
18 19 11
7 7 5
10 10 8
12 12 10
14 14 12
32 32 30
63 63 61
91 91 89
105 105 103
115 115 113
116 116 114
117 117 115
117 117 115
117 117 115
117 117 115
117 117 115
117 117 115
116 116 114
116 116 114
116 116 114
114 114 112
112 112 110
108 108 106
105 105 103
103 103 101
100 100 98
100 100 98
99 99 97
98 98 96
97 97 95
96 96 94
95 95 93
95 95 93
91 92 87
91 92 87
90 91 86
90 91 86
90 91 86
89 90 85
89 90 85
89 90 85
88 89 84
88 89 84
87 88 83
86 87 82
85 86 81
83 84 79
83 84 79
82 83 78
82 83 78
81 82 77
81 82 77
80 81 76
79 80 75
78 79 74
78 79 74
77 78 73
80 81 76
80 81 76
79 80 75
78 79 74
76 77 72
75 76 71
74 75 70
74 75 70
73 74 69
73 74 69
72 73 68
71 72 67
70 71 66
69 70 65
68 69 64
67 68 63
66 67 62
66 67 62
65 66 61
65 66 61
65 66 61
64 65 60
64 65 60
64 65 60
63 64 56
35 36 28
16 17 9
53 54 46
57 58 50
60 61 53
45 46 38
57 58 50
56 57 49
56 57 49
54 55 47
52 53 45
50 51 43
48 49 41
47 48 40
46 47 39
43 44 36
43 44 36
42 43 35
40 41 33
38 39 31
36 37 29
35 36 28
34 35 27
37 38 30
37 38 30
37 38 30
37 38 30
36 37 29
35 36 28
33 34 26
33 34 26
31 32 24
30 31 23
29 30 22
28 29 21
27 28 20
26 27 19
25 26 18
25 26 18
25 26 18
24 25 17
22 23 15
20 21 13
19 20 12
18 19 11
18 19 11
18 19 11
18 19 11
18 19 11
9 9 7
9 9 7
7 7 5
10 10 8
29 29 27
62 62 60
94 94 92
113 113 111
115 115 113
114 114 112
115 115 113
116 116 114
118 118 116
119 119 117
117 117 115
116 116 114
116 116 114
116 116 114
116 116 114
115 115 113
112 112 110
109 109 107
106 106 104
103 103 101
101 101 99
100 100 98
99 99 97
98 98 96
97 97 95
96 96 94
95 95 93
94 94 92
91 92 87
91 92 87
90 91 86
90 91 86
90 91 86
89 90 85
89 90 85
89 90 85
88 89 84
88 89 84
87 88 83
86 87 82
85 86 81
83 84 79
83 84 79
82 83 78
81 82 77
81 82 77
80 81 76
80 81 76
79 80 75
78 79 74
77 78 73
77 78 73
79 80 75
79 80 75
78 79 74
77 78 73
75 76 71
74 75 70
73 74 69
73 74 69
72 73 68
72 73 68
71 72 67
70 71 66
69 70 65
68 69 64
67 68 63
66 67 62
65 66 61
65 66 61
64 65 60
64 65 60
63 64 59
63 64 59
63 64 59
63 64 59
63 64 56
48 49 41
35 36 28
55 56 48
57 58 50
61 62 54
51 52 44
57 58 50
55 56 48
55 56 48
53 54 46
51 52 44
49 50 42
47 48 40
46 47 39
45 46 38
42 43 35
42 43 35
41 42 34
39 40 32
37 38 30
36 37 29
35 36 28
34 35 27
36 37 29
36 37 29
36 37 29
36 37 29
35 36 28
34 35 27
33 34 26
32 33 25
30 31 23
30 31 23
29 30 22
28 29 21
26 27 19
25 26 18
24 25 17
24 25 17
23 24 16
22 23 15
20 21 13
18 19 11
17 18 10
16 17 9
16 17 9
17 18 10
17 18 10
17 18 10
11 11 9
12 12 10
14 14 12
22 22 20
40 40 38
69 69 67
99 99 97
117 117 115
119 119 117
116 116 114
114 114 112
114 114 112
116 116 114
117 117 115
115 115 113
113 113 111
116 116 114
116 116 114
116 116 114
115 115 113
113 113 111
110 110 108
106 106 104
104 104 102
101 101 99
101 101 99
100 100 98
98 98 96
97 97 95
95 95 93
94 94 92
94 94 92
91 92 87
91 92 87
90 91 86
90 91 86
90 91 86
89 90 85
89 90 85
89 90 85
88 89 84
88 89 84
87 88 83
86 87 82
85 86 81
83 84 79
83 84 79
82 83 78
81 82 77
81 82 77
80 81 76
79 80 75
78 79 74
78 79 74
77 78 73
77 78 73
78 79 74
77 78 73
76 77 72
75 76 71
74 75 70
73 74 69
72 73 68
72 73 68
71 72 67
71 72 67
70 71 66
69 70 65
67 68 63
66 67 62
65 66 61
65 66 61
63 64 59
63 64 59
63 64 59
63 64 59
62 63 58
62 63 58
61 62 57
61 62 57
65 66 58
60 61 53
54 55 47
58 59 51
59 60 52
62 63 55
58 59 51
58 59 51
54 55 47
53 54 46
52 53 45
50 51 43
48 49 41
46 47 39
44 45 37
44 45 37
41 42 34
40 41 33
39 40 32
38 39 31
37 38 30
35 36 28
34 35 27
34 35 27
35 36 28
35 36 28
36 37 29
35 36 28
35 36 28
33 34 26
32 33 25
31 32 24
29 30 22
29 30 22
28 29 21
27 28 20
25 26 18
24 25 17
23 24 16
23 24 16
20 21 13
19 20 12
18 19 11
16 17 9
15 16 8
15 16 8
15 16 8
15 16 8
17 18 10
17 18 10
12 12 10
10 10 8
12 12 10
20 20 18
37 37 35
61 61 59
89 89 87
107 107 105
122 122 120
120 120 118
117 117 115
115 115 113
115 115 113
115 115 113
115 115 113
114 114 112
115 115 113
116 116 114
116 116 114
115 115 113
113 113 111
111 111 109
108 108 106
106 106 104
102 102 100
101 101 99
100 100 98
99 99 97
97 97 95
95 95 93
94 94 92
93 93 91
91 92 87
91 92 87
90 91 86
90 91 86
90 91 86
89 90 85
89 90 85
89 90 85
88 89 84
88 89 84
87 88 83
86 87 82
85 86 81
83 84 79
83 84 79
82 83 78
80 81 76
80 81 76
79 80 75
79 80 75
78 79 74
77 78 73
76 77 72
76 77 72
76 77 72
76 77 72
75 76 71
74 75 70
73 74 69
72 73 68
71 72 67
70 71 66
70 71 65
69 70 64
68 69 63
67 68 62
66 67 61
65 66 60
64 65 59
63 64 58
62 63 57
62 63 57
61 62 56
61 62 56
61 62 56
60 61 55
60 61 55
60 61 55
59 60 52
59 60 52
60 61 53
53 54 46
55 56 48
54 55 47
56 57 49
52 53 45
53 54 46
52 53 45
50 51 43
48 49 41
46 47 39
44 45 37
43 44 36
42 43 35
39 40 32
39 40 32
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
34 35 27
34 35 27
34 35 27
35 36 28
34 35 27
34 35 27
32 33 25
31 32 24
30 31 23
28 29 21
28 29 21
27 28 20
26 27 19
25 26 18
23 24 16
23 24 16
22 23 15
19 20 12
18 19 11
17 18 10
15 16 8
15 16 8
15 16 8
15 16 8
15 16 8
16 17 9
16 17 9
20 20 18
13 13 11
8 8 6
11 11 9
22 22 20
42 42 40
67 67 65
88 88 86
112 112 110
115 115 113
118 118 116
119 119 117
117 117 115
116 116 114
116 116 114
118 118 116
115 115 113
116 116 114
116 116 114
116 116 114
114 114 112
111 111 109
109 109 107
107 107 105
103 103 101
102 102 100
101 101 99
99 99 97
97 97 95
95 95 93
93 93 91
93 93 91
91 92 87
91 92 87
90 91 86
90 91 86
90 91 86
89 90 85
89 90 85
89 90 85
88 89 84
88 89 84
87 88 83
86 87 82
85 86 81
83 84 79
83 84 79
82 83 78
80 81 76
80 81 76
79 80 75
78 79 74
77 78 73
77 78 73
76 77 72
76 77 72
75 76 71
75 76 71
74 75 70
73 74 69
71 72 67
70 71 66
69 70 65
69 70 65
68 69 63
68 69 63
67 68 62
66 67 61
65 66 60
63 64 58
63 64 58
62 63 57
61 62 56
60 61 55
60 61 55
60 61 55
59 60 54
59 60 54
59 60 54
59 60 54
56 57 49
55 56 48
61 62 54
50 51 43
56 57 49
49 50 42
55 56 48
50 51 43
51 52 44
50 51 43
49 50 42
47 48 40
45 46 38
43 44 36
42 43 35
41 42 34
38 39 31
37 38 30
37 38 30
36 37 29
35 36 28
34 35 27
34 35 27
33 34 26
33 34 26
33 34 26
34 35 27
34 35 27
33 34 26
31 32 24
30 31 23
29 30 22
27 28 20
27 28 20
26 27 19
25 26 18
24 25 17
22 23 15
22 23 15
21 22 14
18 19 11
17 18 10
16 17 9
15 16 8
15 16 8
15 16 8
15 16 8
16 17 9
16 17 9
16 17 9
25 25 23
16 16 14
11 11 9
12 12 10
16 16 14
24 24 22
40 40 38
56 56 54
84 84 82
96 96 94
111 111 109
118 118 116
118 118 116
115 115 113
116 116 114
118 118 116
115 115 113
116 116 114
116 116 114
116 116 114
114 114 112
112 112 110
109 109 107
108 108 106
103 103 101
102 102 100
101 101 99
99 99 97
97 97 95
94 94 92
93 93 91
92 92 90
91 92 87
91 92 87
90 91 86
90 91 86
90 91 86
89 90 85
89 90 85
89 90 85
88 89 84
88 89 84
87 88 83
86 87 82
85 86 81
83 84 79
83 84 79
82 83 78
80 81 76
79 80 75
79 80 75
78 79 74
77 78 73
76 77 72
76 77 72
75 76 71
74 75 70
74 75 70
73 74 69
72 73 68
70 71 66
69 70 65
68 69 64
68 69 64
67 68 62
67 68 62
66 67 61
65 66 60
64 65 59
62 63 57
62 63 57
61 62 56
60 61 55
59 60 54
59 60 54
59 60 54
58 59 53
58 59 53
58 59 53
57 58 52
57 58 50
52 53 45
62 63 55
50 51 43
61 62 54
47 48 40
56 57 49
52 53 45
50 51 43
49 50 42
48 49 41
46 47 39
44 45 37
42 43 35
41 42 34
40 41 33
37 38 30
36 37 29
36 37 29
35 36 28
34 35 27
34 35 27
33 34 26
33 34 26
33 34 26
33 34 26
33 34 26
33 34 26
32 33 25
31 32 24
29 30 22
28 29 21
27 28 20
26 27 19
25 26 18
24 25 17
23 24 16
22 23 15
21 22 14
20 21 13
18 19 11
17 18 10
16 17 9
15 16 8
15 16 8
15 16 8
16 17 9
17 18 10
16 17 9
16 17 9
20 20 18
15 15 13
14 14 12
18 18 16
16 16 14
13 13 11
17 17 15
25 25 23
57 57 55
77 77 75
101 101 99
115 115 113
116 116 114
113 113 111
113 113 111
116 116 114
115 115 113
116 116 114
116 116 114
116 116 114
115 115 113
112 112 110
110 110 108
108 108 106
103 103 101
103 103 101
101 101 99
99 99 97
96 96 94
94 94 92
93 93 91
92 92 90
91 92 87
91 92 87
90 91 86
90 91 86
90 91 86
89 90 85
89 90 85
89 90 85
88 89 84
88 89 84
87 88 83
86 87 82
85 86 81
83 84 79
83 84 79
82 83 78
79 80 75
79 80 75
78 79 74
78 79 74
77 78 73
76 77 72
76 77 72
75 76 71
73 74 69
73 74 69
72 73 68
71 72 67
70 71 66
69 70 65
68 69 64
67 68 63
67 68 60
66 67 59
65 66 58
64 65 57
63 64 56
62 63 55
61 62 54
60 61 53
59 60 52
59 60 52
59 60 52
58 59 51
58 59 51
57 58 50
57 58 50
57 58 50
55 56 48
47 48 40
58 59 51
48 49 41
62 63 55
44 45 37
54 55 47
51 52 44
50 51 43
49 50 42
47 48 40
46 47 39
43 44 36
42 43 35
40 41 33
39 40 32
36 37 29
36 37 29
35 36 28
35 36 28
34 35 27
34 35 27
33 34 26
33 34 26
32 33 25
32 33 25
33 34 26
32 33 25
32 33 25
30 31 23
29 30 22
28 29 21
26 27 19
26 27 19
25 26 18
24 25 17
23 24 16
21 22 14
21 22 14
20 21 13
18 19 11
17 18 10
16 17 9
16 17 9
16 17 9
16 17 9
17 18 10
17 18 10
15 16 8
15 16 8
18 18 16
15 15 13
12 12 10
12 12 10
13 13 11
14 14 12
13 13 11
12 12 10
23 23 21
47 47 45
80 80 78
104 104 102
113 113 111
114 114 112
115 115 113
117 117 115
111 111 109
114 114 112
113 113 111
111 111 109
112 112 110
116 116 114
114 114 112
109 109 107
102 102 100
101 101 99
100 100 98
98 98 96
97 97 95
95 95 93
94 94 92
93 93 91
91 92 87
91 92 87
91 92 87
91 92 87
91 92 87
90 91 86
90 91 86
90 91 86
90 91 86
89 90 85
88 89 84
86 87 82
85 86 81
83 84 79
82 83 78
81 82 77
80 81 76
79 80 75
78 79 74
77 78 73
76 77 72
75 76 71
74 75 70
73 74 69
74 75 70
73 74 69
72 73 68
71 72 67
69 70 65
67 68 63
66 67 62
66 67 62
64 65 57
63 64 56
62 63 55
61 62 54
60 61 53
59 60 52
58 59 51
58 59 51
58 59 51
58 59 51
57 58 50
57 58 50
56 57 49
55 56 48
54 55 47
54 55 47
54 55 47
54 55 47
53 54 46
52 53 45
51 52 44
51 52 44
50 51 43
50 51 43
47 48 40
46 47 39
45 46 38
43 44 36
41 42 34
39 40 32
37 38 30
36 37 29
36 37 29
35 36 28
33 34 26
32 33 25
31 32 24
31 32 24
31 32 24
32 33 25
29 30 22
29 30 22
30 31 23
30 31 23
30 31 23
29 30 22
28 29 21
28 29 21
26 27 19
26 27 19
25 26 18
24 25 17
23 24 16
23 24 16
22 23 15
22 23 15
18 19 11
17 18 10
17 18 10
16 17 9
15 16 8
14 15 7
14 15 7
14 15 7
13 14 6
13 14 6
16 16 14
14 14 12
13 13 11
12 12 10
11 11 9
11 11 9
11 11 9
10 10 8
11 11 9
27 27 25
50 50 48
74 74 72
92 92 90
106 106 104
115 115 113
121 121 119
111 111 109
113 113 111
112 112 110
108 108 106
108 108 106
110 110 108
109 109 107
105 105 103
102 102 100
101 101 99
100 100 98
99 99 97
97 97 95
95 95 93
94 94 92
94 94 92
92 93 88
92 93 88
92 93 88
92 93 88
91 92 87
91 92 87
91 92 87
91 92 87
89 90 85
89 90 85
88 89 84
86 87 82
84 85 80
83 84 79
82 83 78
81 82 77
79 80 75
79 80 75
78 79 74
77 78 73
75 76 71
74 75 70
73 74 69
73 74 69
73 74 69
73 74 69
72 73 68
70 71 66
68 69 64
67 68 63
66 67 62
65 66 61
63 64 56
63 64 56
62 63 55
61 62 54
60 61 53
59 60 52
58 59 51
57 58 50
58 59 51
58 59 51
57 58 50
56 57 49
55 56 48
55 56 48
54 55 47
54 55 47
53 54 46
53 54 46
52 53 45
52 53 45
51 52 44
50 51 43
49 50 42
49 50 42
46 47 39
46 47 39
