87 130
105 0 0
100 0 0
96 0 0
92 0 0
87 2 0
81 6 3
71 10 7
67 18 14
40 7 2
14 0 0
5 2 0
0 8 0
0 7 0
0 11 0
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
10 11 6
11 12 7
11 12 7
12 13 8
12 13 8
13 14 9
14 15 10
14 15 10
11 12 7
11 12 7
12 13 8
12 13 8
12 13 8
13 14 9
13 14 9
13 14 9
3 15 11
8 12 11
13 9 10
15 6 7
11 7 6
0 11 3
0 16 1
0 17 0
0 11 0
22 10 0
62 13 6
101 17 17
121 12 15
119 3 4
114 0 0
113 0 0
110 3 0
102 0 0
99 0 0
108 3 0
114 11 6
113 11 6
111 12 7
110 15 11
98 9 3
96 13 7
95 18 10
91 21 13
83 19 9
72 12 1
61 4 0
52 0 0
85 0 0
88 0 1
88 0 1
87 0 0
88 0 0
96 0 2
99 0 5
97 0 4
93 0 3
86 0 3
78 0 7
68 7 14
47 7 8
19 0 0
4 0 0
0 2 0
9 0 3
8 0 3
7 0 0
5 1 0
5 5 0
10 10 0
16 14 1
23 16 0
48 30 16
86 56 45
77 33 24
60 0 0
89 11 11
106 14 19
99 0 6
106 0 9
110 0 3
108 0 1
107 0 0
104 0 0
103 0 0
101 0 0
101 0 0
100 0 0
97 0 0
96 0 0
96 0 0
102 0 0
106 4 0
107 3 0
103 0 0
99 0 0
117 0 0
117 0 0
116 0 0
111 0 0
104 0 0
95 0 0
83 0 0
73 1 2
57 1 0
41 3 0
24 3 0
9 2 0
0 4 0
0 7 0
0 12 0
0 14 3
2 4 1
1 3 0
1 3 0
0 2 0
0 2 0
1 3 0
1 3 0
2 4 1
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
11 12 7
11 12 7
11 12 7
12 13 8
12 13 8
13 14 9
13 14 9
14 15 10
11 12 7
11 12 7
12 13 8
12 13 8
12 13 8
13 14 9
13 14 9
13 14 9
9 14 10
13 12 10
19 7 11
20 5 10
13 7 9
1 12 8
0 17 5
0 19 2
0 14 0
8 10 0
40 10 2
73 12 9
92 11 8
96 7 3
93 6 0
92 10 0
102 0 0
115 11 8
114 10 7
100 0 0
101 0 0
116 10 10
116 12 11
102 0 0
102 2 2
97 2 0
88 0 0
80 0 0
73 0 0
72 0 0
73 2 0
77 6 0
80 0 0
84 0 1
85 0 2
82 0 0
84 0 0
88 0 0
90 0 1
87 0 0
83 0 0
79 0 1
75 0 9
67 7 15
46 7 10
19 0 0
3 0 0
0 3 0
2 2 4
1 1 3
0 0 0
0 2 0
3 4 0
7 8 0
13 10 1
19 12 2
23 10 1
53 33 24
44 15 7
32 0 0
56 8 4
67 11 10
60 0 0
71 7 8
91 13 13
90 12 12
89 9 10
87 7 8
88 7 6
91 5 6
94 6 5
97 5 6
107 11 12
107 7 9
108 2 4
109 0 2
112 0 0
113 0 0
115 0 0
114 0 0
128 3 1
122 0 0
115 0 0
110 0 0
105 0 0
97 0 1
84 0 4
68 2 4
42 0 0
28 0 0
12 1 0
1 4 0
0 5 0
0 9 0
0 12 0
0 14 3
2 4 1
1 3 0
1 3 0
0 2 0
0 2 0
1 3 0
1 3 0
2 4 1
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
11 12 7
11 12 7
12 13 8
12 13 8
12 13 8
13 14 9
13 14 9
13 14 9
11 12 7
11 12 7
12 13 8
12 13 8
12 13 8
13 14 9
13 14 9
13 14 9
13 14 9
17 12 9
23 7 10
24 5 9
18 6 10
6 12 10
0 18 9
0 21 7
0 17 1
0 9 0
21 2 0
47 4 0
64 5 0
67 7 0
67 11 0
66 17 0
112 14 13
109 11 10
113 13 15
121 18 21
119 13 17
110 1 6
108 0 4
115 6 11
96 0 0
97 0 0
98 0 0
94 0 0
87 0 0
83 0 0
83 0 0
83 0 0
76 0 1
79 0 5
80 1 4
76 0 2
77 1 3
82 3 6
83 1 5
80 0 4
77 0 2
76 0 7
73 6 15
63 10 18
42 6 10
17 0 0
3 0 0
0 2 0
0 7 4
0 6 3
0 4 0
0 2 0
2 2 0
8 3 0
14 4 2
19 4 1
13 0 0
27 8 4
17 0 0
15 0 0
24 4 0
24 5 0
18 0 0
29 12 4
40 6 0
42 5 0
43 4 0
50 5 0
58 7 3
69 9 8
80 12 11
88 12 12
100 14 17
106 10 14
109 2 10
111 0 4
113 0 2
117 0 1
123 0 4
128 0 7
114 0 0
110 0 0
105 0 0
106 0 0
106 1 8
97 4 12
78 1 7
57 1 4
27 0 0
14 0 0
1 0 0
0 5 0
0 6 0
0 10 0
0 10 1
0 11 2
2 4 1
1 3 0
0 2 0
0 2 0
0 2 0
0 2 0
1 3 0
2 4 1
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
12 13 8
12 13 8
12 13 8
12 13 8
12 13 8
12 13 8
12 13 8
12 13 8
11 12 7
11 12 7
12 13 8
12 13 8
12 13 8
13 14 9
13 14 9
13 14 9
12 15 6
17 12 8
26 8 8
27 5 8
23 7 10
11 11 11
0 17 11
0 22 11
0 21 9
0 10 0
11 0 0
30 0 0
42 2 0
43 5 0
39 11 0
38 18 0
101 20 19
98 14 14
105 16 18
118 26 29
120 24 28
109 8 14
105 0 7
110 3 11
98 0 0
101 0 0
106 0 5
104 1 5
96 0 0
89 0 0
85 0 0
85 0 0
70 4 8
72 6 10
70 6 7
65 3 4
65 5 5
72 10 11
74 12 13
75 11 12
73 7 11
72 10 15
68 13 19
55 10 15
33 2 7
12 0 0
3 0 0
0 1 0
0 10 1
0 9 1
0 6 0
0 3 0
0 0 0
8 0 0
14 0 1
18 0 0
16 0 0
19 0 0
11 0 0
7 0 0
5 5 0
0 3 0
0 5 0
0 14 1
0 2 0
3 1 0
6 0 0
12 0 0
23 0 0
36 3 0
50 5 2
63 5 4
76 6 8
87 5 11
100 5 13
107 1 13
112 0 9
115 0 8
121 0 9
128 0 13
95 0 0
99 0 0
106 5 9
108 12 16
104 13 20
87 6 15
60 0 3
34 0 0
17 0 0
4 0 0
0 3 0
0 7 0
0 7 0
0 8 0
0 6 0
0 5 0
1 3 0
1 3 0
0 2 0
0 1 0
0 1 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
12 13 8
12 13 8
12 13 8
12 13 8
12 13 8
12 13 8
12 13 8
12 13 8
11 12 7
11 12 7
12 13 8
12 13 8
12 13 8
13 14 9
13 14 9
13 14 9
7 18 2
14 14 4
23 9 6
28 6 8
25 6 10
16 10 12
4 16 14
0 20 14
0 23 15
3 13 5
13 4 0
25 1 0
31 2 0
24 5 0
20 12 0
17 20 0
70 17 11
92 37 32
88 29 25
61 0 0
69 0 0
106 26 27
105 19 22
72 0 0
103 8 14
101 6 12
96 1 5
90 0 0
82 0 0
82 0 0
86 0 0
91 2 4
61 9 13
60 10 13
52 6 8
42 1 0
40 0 0
47 7 5
52 11 9
54 10 9
55 9 11
56 11 14
50 9 13
35 3 6
17 0 0
7 0 0
1 0 0
0 1 0
0 9 0
0 8 0
0 5 0
0 3 0
0 0 0
4 0 0
8 0 0
11 0 1
17 0 6
11 0 3
6 0 0
2 1 0
0 6 2
0 5 0
0 7 0
0 13 1
0 14 2
0 10 0
0 6 0
0 2 0
6 0 0
13 0 0
22 0 0
31 0 0
47 0 0
63 1 4
80 7 14
92 11 18
97 7 16
98 2 13
99 0 11
100 0 11
85 14 8
94 20 17
102 26 26
100 24 28
84 13 19
61 0 6
37 0 0
21 0 0
8 0 0
0 3 0
0 7 0
0 8 0
0 7 0
0 4 0
0 1 0
1 0 0
1 3 0
0 2 0
0 1 0
0 1 0
0 1 0
0 1 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
13 14 9
13 14 9
13 14 9
12 13 8
12 13 8
12 13 8
11 12 7
11 12 7
11 12 7
11 12 7
12 13 8
12 13 8
12 13 8
13 14 9
13 14 9
13 14 9
1 20 0
8 17 0
19 10 1
26 6 5
26 6 8
19 8 12
8 14 14
1 17 14
5 21 18
9 14 10
18 8 6
27 6 3
26 6 0
19 10 0
14 23 0
15 34 2
62 46 31
64 46 32
46 22 10
22 0 0
33 0 0
66 19 13
73 18 15
55 0 0
79 11 10
82 10 11
83 12 10
85 11 10
83 12 10
81 10 8
78 9 4
77 8 3
45 9 13
40 8 9
31 3 2
18 0 0
14 0 0
16 0 0
20 1 0
22 0 0
27 2 0
30 2 0
25 0 0
14 0 0
10 0 0
4 0 0
0 1 0
0 2 0
0 4 0
0 2 0
0 2 0
0 2 0
0 1 0
0 0 2
0 0 2
0 0 2
2 3 7
0 0 4
0 1 4
0 3 6
0 3 4
0 3 3
0 4 4
1 7 7
0 12 5
0 10 4
0 7 2
2 4 0
2 1 0
6 0 0
11 0 0
15 0 0
20 0 0
30 0 0
44 4 4
53 9 8
56 8 8
53 2 1
49 0 0
45 0 0
51 11 1
58 15 6
64 16 12
59 9 8
48 0 1
33 0 0
23 0 0
15 0 2
2 2 2
0 7 3
0 9 3
0 9 3
0 6 0
1 1 0
6 0 0
10 0 0
0 2 0
0 2 0
0 1 0
0 1 0
0 1 0
0 1 0
0 2 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
14 15 10
13 14 9
13 14 9
12 13 8
12 13 8
11 12 7
11 12 7
11 12 7
11 12 7
11 12 7
12 13 8
12 13 8
12 13 8
13 14 9
13 14 9
13 14 9
0 23 0
3 18 0
14 12 0
24 6 2
26 6 7
20 8 10
12 12 14
5 15 14
6 16 15
12 12 12
22 10 10
29 9 8
27 10 2
21 18 1
23 39 12
28 58 24
41 64 38
15 33 9
0 14 0
10 15 0
20 15 0
20 4 0
28 4 0
47 15 4
41 1 0
49 5 0
61 14 6
73 24 17
77 29 19
70 23 13
55 8 0
43 0 0
25 3 5
24 4 5
16 2 0
6 0 0
3 0 0
1 1 0
3 1 0
4 0 0
7 0 0
11 0 0
10 0 0
8 0 0
4 0 0
3 3 1
0 4 2
0 3 0
11 0 0
10 0 0
7 0 0
1 1 0
0 4 1
0 6 3
0 6 4
0 8 4
0 8 5
0 6 5
0 5 6
0 4 7
0 0 5
9 0 8
17 1 12
12 0 6
1 0 2
1 0 2
1 0 2
5 1 2
7 1 3
9 0 1
9 1 0
10 0 0
7 0 0
7 0 0
7 0 0
10 1 0
11 3 0
9 3 0
6 0 0
6 0 0
14 0 0
17 0 0
22 0 0
23 0 0
21 0 0
18 0 0
15 0 2
11 7 8
0 5 4
0 7 3
0 9 3
0 7 1
0 3 0
4 0 0
13 0 0
17 0 0
0 2 0
0 1 0
0 1 0
0 1 0
0 1 0
0 1 0
0 1 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
14 15 10
14 15 10
13 14 9
12 13 8
12 13 8
11 12 7
11 12 7
10 11 6
11 12 7
11 12 7
12 13 8
12 13 8
12 13 8
13 14 9
13 14 9
13 14 9
0 24 0
0 20 0
11 14 0
22 7 0
25 5 6
21 6 9
12 10 11
6 15 14
5 11 11
12 10 11
24 10 10
29 9 8
27 12 5
24 25 9
32 52 25
43 77 44
0 38 7
0 28 0
0 20 0
0 19 0
1 16 0
4 9 0
10 5 0
16 3 0
25 3 0
27 0 0
29 0 0
37 5 0
43 11 0
42 10 0
32 0 0
24 0 0
13 0 0
14 2 2
10 5 1
3 4 0
0 6 0
2 10 0
1 9 0
1 4 0
1 1 0
5 1 0
6 0 0
4 0 0
3 2 0
7 9 6
0 5 2
0 4 0
22 0 0
18 0 0
12 0 0
5 1 0
0 6 2
0 9 3
0 12 5
0 13 5
0 13 8
0 10 7
0 10 11
0 3 9
4 0 7
16 0 10
28 0 15
24 0 7
8 0 5
10 0 6
11 0 7
13 0 7
11 0 6
8 0 2
4 0 0
1 0 0
4 5 0
0 3 0
0 4 0
0 6 0
0 8 0
0 10 0
0 13 0
0 11 0
5 4 0
6 3 0
10 0 0
16 0 0
17 0 0
13 0 0
6 0 0
0 1 2
0 4 4
0 7 4
0 8 2
0 6 0
0 2 0
7 0 0
18 0 0
23 0 0
0 2 0
0 1 0
0 1 0
0 1 0
0 1 0
0 1 0
0 1 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
26 16 4
24 16 3
21 13 0
18 10 0
16 10 0
17 10 0
16 12 1
16 13 4
13 10 3
12 11 6
12 13 7
13 14 9
12 14 9
12 14 11
12 14 11
10 15 11
15 12 3
14 11 4
14 10 7
12 10 11
12 10 13
12 10 11
11 10 6
10 12 1
16 19 0
0 5 0
20 27 0
31 38 7
10 16 0
34 42 19
63 70 54
34 40 26
10 11 6
10 11 6
10 11 6
9 10 5
8 9 4
8 9 4
7 8 3
7 8 3
6 7 2
6 7 2
6 7 2
6 7 2
7 8 3
7 8 3
7 8 3
7 8 3
7 8 2
7 8 2
7 8 2
6 7 1
4 5 0
3 4 0
1 2 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 2
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
0 5 1
0 5 1
30 20 8
27 19 6
24 16 3
21 13 2
17 11 0
17 10 0
15 11 0
14 11 2
12 9 2
11 11 3
11 12 6
12 13 8
12 14 9
12 14 11
12 14 11
12 14 11
14 11 2
14 11 4
14 10 7
12 10 11
12 10 13
12 10 11
12 11 7
11 13 2
11 14 0
11 17 0
13 20 0
15 21 0
31 37 11
59 67 46
50 57 41
9 15 3
11 12 7
10 11 6
10 11 6
10 11 6
9 10 5
8 9 4
8 9 4
8 9 4
6 7 2
6 7 2
6 7 2
6 7 2
7 8 3
7 8 3
7 8 3
7 8 3
7 8 2
7 8 2
7 8 2
6 7 1
5 6 1
3 4 0
1 2 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 2
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
0 5 1
0 5 1
37 27 15
35 25 13
30 22 9
26 18 7
21 15 3
19 12 2
15 11 0
14 10 1
12 9 2
11 11 3
11 10 5
11 12 7
10 12 7
11 13 8
11 13 10
11 13 10
14 11 2
14 11 4
14 10 7
12 10 11
12 10 11
12 10 11
13 12 8
12 14 1
9 12 0
20 26 0
14 21 0
21 27 0
55 61 35
55 63 42
21 27 13
0 6 0
11 12 7
11 12 7
11 12 7
10 11 6
10 11 6
9 10 5
9 10 5
9 10 5
7 8 3
7 8 3
7 8 3
7 8 3
6 7 2
6 7 2
6 7 2
6 7 2
6 7 1
6 7 1
6 7 1
6 7 1
5 6 1
3 4 0
1 2 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 2
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
0 5 1
0 5 1
44 34 22
43 33 21
39 31 18
34 26 13
29 21 10
24 18 6
18 14 3
16 12 3
14 11 2
11 11 3
11 10 5
10 11 5
10 11 6
10 12 7
10 12 9
11 13 10
14 11 2
14 11 4
14 10 7
13 12 10
13 11 12
13 12 10
13 12 7
13 15 2
11 14 0
15 21 0
27 34 3
51 57 29
55 60 37
17 24 6
0 3 0
14 20 10
11 12 7
11 12 7
11 12 7
10 11 6
10 11 6
10 11 6
10 11 6
10 11 6
7 8 3
7 8 3
7 8 3
7 8 3
6 7 2
6 7 2
6 7 2
6 7 2
6 7 1
6 7 1
6 7 1
6 7 1
5 6 1
3 4 0
2 3 0
1 1 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 2
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
0 5 1
0 5 1
50 41 26
49 40 25
47 37 25
43 35 22
38 30 19
31 25 13
27 20 10
22 18 9
17 14 5
16 13 6
12 11 6
10 11 5
9 10 5
10 11 6
9 11 6
10 12 7
14 11 2
14 11 4
15 11 8
13 12 10
14 12 13
14 13 11
15 14 9
14 16 2
18 21 0
17 23 0
45 52 21
62 68 40
30 35 12
0 4 0
0 5 0
14 19 12
9 10 5
10 11 6
10 11 6
10 11 6
10 11 6
10 11 6
10 11 6
10 11 6
8 9 4
8 9 4
7 8 3
7 8 3
6 7 2
6 7 2
5 6 1
5 6 1
5 6 0
5 6 0
6 7 1
6 7 1
5 6 1
4 5 0
2 3 0
2 2 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 2
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
0 5 1
0 5 1
50 41 26
51 42 27
51 42 27
49 39 27
44 36 23
39 31 20
33 26 16
28 24 13
23 19 10
20 17 10
15 15 7
12 11 6
9 10 4
9 10 5
9 10 5
9 11 6
14 11 2
14 11 4
15 11 8
13 12 10
14 13 11
15 14 10
16 16 8
15 17 3
24 28 5
37 43 15
53 60 29
37 43 15
4 9 0
6 13 0
15 21 11
0 2 0
8 9 4
8 9 4
8 9 4
8 9 4
9 10 5
9 10 5
9 10 5
10 11 6
8 9 4
8 9 4
8 9 4
7 8 3
6 7 2
5 6 1
5 6 1
5 6 1
4 5 0
5 6 0
5 6 0
5 6 0
5 6 1
4 5 0
3 4 0
2 2 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 2
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
0 5 1
0 5 1
49 37 23
51 39 25
51 42 27
51 41 29
48 40 27
43 35 24
38 32 20
34 27 17
27 23 14
24 21 12
20 17 10
14 14 6
11 10 5
9 10 4
9 10 5
9 10 5
14 11 2
14 11 4
15 11 8
14 13 11
15 14 12
16 15 11
16 16 6
16 19 2
28 32 9
60 66 38
50 57 26
8 14 0
0 5 0
14 20 6
11 16 9
0 2 0
6 7 2
6 7 2
6 7 2
7 8 3
7 8 3
8 9 4
8 9 4
9 10 5
9 10 5
9 10 5
8 9 4
7 8 3
6 7 2
5 6 1
4 5 0
4 5 0
4 5 0
4 5 0
5 6 0
5 6 0
5 6 1
4 5 0
3 4 0
3 3 1
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 2
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
1 1 1
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
0 2 0
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
2 4 1
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
1 3 0
0 5 1
0 5 1
